survey_id	country	area	location	site_code	site_name	latitude	longitude	depth	survey_date	latest_surveydate_for_site	has_pq_scores_in_db	has_rugosity_scores_in_db	has_pqs_catalogued_in_db	visibility	hour	direction	survey_latitude	survey_longitude	avg_rugosity	max_rugosity	surface	program	old_site_codes	methods
20003005	Egypt	Red Sea Governate	Red Sea	RED1	Habili Ali	23.42	35.99	5	31/07/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NE	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
20003013	Egypt	Red Sea Governate	Red Sea - Egypt	RED10	Abu Galawa	24.25	35.54	9	03/08/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	E	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
20003014	Egypt	Red Sea Governate	Red Sea - Egypt	RED11	El Sheliniat Reef	24.67	35.13	6	03/08/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	W	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
20003016	Egypt	Red Sea Governate	Red Sea - Egypt	RED12	Gotta Sharm	24.79	35.18	8	04/08/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	E	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
20003017	Egypt	Red Sea Governate	Red Sea	RED13	Gotta Marsa Alam	25.07	34.94	7	04/08/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	N	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
912344166	Israel	Israel	Red Sea - Israel	RED14	InterUniversity Institute for Marine Science	29.5	34.92	2	23/06/2014	FALSE	FALSE	FALSE	FALSE	22	13:00:00	S	NA	NA	NA	NA	NA	RLS	NA	1, 2
912344167	Israel	Israel	Red Sea - Israel	RED14	InterUniversity Institute for Marine Science	29.5	34.92	5	24/06/2014	TRUE	FALSE	FALSE	FALSE	22	13:00:00	S	NA	NA	NA	NA	NA	RLS	NA	0, 1, 2
912344168	Israel	Israel	Red Sea - Israel	RED15	Eilat observatory	29.5	34.92	19	26/06/2014	TRUE	FALSE	FALSE	FALSE	25	12:00:00	N	NA	NA	NA	NA	NA	RLS	NA	0, 1, 2
912344164	Israel	Israel	Red Sea - Israel	RED16	Cazar reef	29.45	34.97	16	29/06/2014	TRUE	FALSE	FALSE	FALSE	13	12:00:00	N	NA	NA	NA	NA	NA	RLS	NA	1, 2
912344165	Israel	Israel	Red Sea - Israel	RED17	Cedar Pride wreck reef	29.43	34.97	15	29/06/2014	TRUE	FALSE	FALSE	FALSE	20	16:00:00	W	NA	NA	NA	NA	NA	RLS	NA	1, 2
20003006	Egypt	Red Sea Governate	Red Sea - Egypt	RED2	Dangerous Reef	23.34	35.85	9	31/07/2011	TRUE	FALSE	FALSE	TRUE	NA	NA	NE	NA	NA	NA	NA	NA	RLS	NA	1, 2
20003007	Egypt	Red Sea Governate	Red Sea - Egypt	RED3	Small Habili	23.43	35.88	8	01/08/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NE	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
20003008	Egypt	Red Sea Governate	Red Sea - Egypt	RED4	Small Gotta	23.43	35.9	15	01/08/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	N	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
20003009	Egypt	Red Sea Governate	Red Sea - Egypt	RED5	Om Oroug	23.43	35.86	6	01/08/2011	TRUE	TRUE	TRUE	TRUE	NA	NA	NE	NA	NA	4	4	Coral	RLS	NA	0, 1, 13, 2, 6
20003010	Egypt	Red Sea Governate	Red Sea - Egypt	RED6	Big Gotta	23.41	35.93	6	02/08/2011	TRUE	TRUE	TRUE	TRUE	NA	NA	W	NA	NA	4	4	Coral	RLS	NA	0, 1, 13, 2, 6
20003011	Egypt	Red Sea Governate	Red Sea - Egypt	RED7	St Johns Caves	23.64	35.83	5	02/08/2011	TRUE	TRUE	TRUE	TRUE	NA	NA	N	NA	NA	4	4	Coral	RLS	NA	0, 1, 13, 2, 6
20003012	Egypt	Red Sea Governate	Red Sea - Egypt	RED8	Sataya	24.16	35.71	5	02/08/2011	TRUE	TRUE	TRUE	TRUE	NA	NA	W	NA	NA	4	4	Coral	RLS	NA	0, 1, 13, 2, 6
20003015	Egypt	Red Sea Governate	Red Sea - Egypt	RED9	Claudia	24.22	35.61	7	03/08/2011	TRUE	TRUE	TRUE	TRUE	NA	NA	E	NA	NA	4	4	Coral	RLS	NA	1, 13, 2, 6
912341767	South Africa	Western Cape	South Africa	RSA1	Windmill	-34.2	18.46	5.1	12/02/2012	TRUE	TRUE	FALSE	TRUE	5	12:00:00	N	NA	NA	NA	NA	NA	RLS	NA	0, 1, 12, 13, 2
912341768	South Africa	Western Cape	South Africa	RSA1	Windmill	-34.2	18.46	5.2	12/02/2012	TRUE	FALSE	FALSE	FALSE	5	12:00:00	N	NA	NA	NA	NA	NA	RLS	NA	1, 12, 2
912341766	South Africa	Western Cape	South Africa	RSA1	Windmill	-34.2	18.46	5	12/02/2012	TRUE	FALSE	FALSE	FALSE	5	09:00:00	N	NA	NA	NA	NA	NA	RLS	NA	1, 12, 2
912341770	South Africa	Western Cape	South Africa	RSA10	Beacon Island	-34.06	23.38	9	21/02/2012	TRUE	TRUE	FALSE	TRUE	9	13:00:00	W	NA	NA	NA	NA	NA	RLS	NA	0, 1, 12, 13, 2
912341769	South Africa	Western Cape	South Africa	RSA10	Beacon Island	-34.06	23.38	6	21/02/2012	TRUE	TRUE	FALSE	TRUE	9	13:00:00	W	NA	NA	NA	NA	NA	RLS	NA	1, 12, 13, 2
912341771	South Africa	Eastern Cape	South Africa	RSA11	Storm River Mouth Outer	-34.02	23.9	5.5	20/02/2012	TRUE	TRUE	FALSE	TRUE	5	12:00:00	S	NA	NA	NA	NA	NA	RLS	NA	0, 1, 12, 13, 2
912341772	South Africa	Eastern Cape	South Africa	RSA11	Storm River Mouth Outer	-34.02	23.9	6	20/02/2012	TRUE	TRUE	FALSE	TRUE	7	15:00:00	S	NA	NA	NA	NA	NA	RLS	NA	0, 1, 12, 13, 2
912341773	South Africa	Western Cape	South Africa	RSA2	Pyramid Rock	-34.24	18.48	9	13/02/2012	TRUE	TRUE	FALSE	TRUE	8	10:00:00	E	NA	NA	NA	NA	NA	RLS	NA	1, 12, 13, 2
912341774	South Africa	Western Cape	South Africa	RSA2	Pyramid Rock	-34.24	18.48	9.1	13/02/2012	TRUE	TRUE	FALSE	TRUE	8	10:00:00	S	NA	NA	NA	NA	NA	RLS	NA	0, 1, 12, 13, 2
912341775	South Africa	Western Cape	South Africa	RSA3	Castle Pt	-34.24	18.48	9.9	13/02/2012	TRUE	TRUE	FALSE	TRUE	6	13:00:00	S	NA	NA	NA	NA	NA	RLS	NA	0, 1, 12, 13, 2
912342192	South Africa	Western Cape	South Africa	RSA3	Castle Pt	-34.24	18.48	10	13/02/2012	TRUE	TRUE	FALSE	TRUE	6	13:00:00	S	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
912341779	South Africa	Western Cape	South Africa	RSA4	Windmill North	-34.2	18.46	6.5	14/02/2012	TRUE	TRUE	FALSE	TRUE	8	09:00:00	E	NA	NA	NA	NA	NA	RLS	NA	0, 1, 12, 13, 2
912341777	South Africa	Western Cape	South Africa	RSA4	Windmill North	-34.2	18.46	3.1	14/02/2012	TRUE	TRUE	FALSE	TRUE	8	09:00:00	E	NA	NA	NA	NA	NA	RLS	NA	1, 12, 13, 2
912341776	South Africa	Western Cape	South Africa	RSA4	Windmill North	-34.2	18.46	3	14/02/2012	TRUE	TRUE	FALSE	TRUE	8	09:00:00	E	NA	NA	NA	NA	NA	RLS	NA	1, 12, 13, 2
912341778	South Africa	Western Cape	South Africa	RSA4	Windmill North	-34.2	18.46	6	14/02/2012	TRUE	TRUE	FALSE	TRUE	8	09:00:00	E	NA	NA	NA	NA	NA	RLS	NA	0, 1, 12, 13, 2
912341781	South Africa	Western Cape	South Africa	RSA5	Batsata Maze	-34.28	18.48	18	15/02/2012	TRUE	TRUE	FALSE	TRUE	4	11:00:00	N	NA	NA	NA	NA	NA	RLS	NA	0, 1, 12, 13, 2
912341780	South Africa	Western Cape	South Africa	RSA5	Batsata Maze	-34.28	18.48	16	15/02/2012	TRUE	TRUE	FALSE	TRUE	4	11:00:00	N	NA	NA	NA	NA	NA	RLS	NA	0, 1, 12, 13, 2
912341782	South Africa	Western Cape	South Africa	RSA6	Pietermaritsberg Wreck	-34.22	18.47	17.5	15/02/2012	TRUE	TRUE	FALSE	TRUE	6	13:00:00	N	NA	NA	NA	NA	NA	RLS	NA	0, 1, 12, 13, 2
912341783	South Africa	Eastern Cape	South Africa	RSA7	Rheeders Reef	-34.03	23.91	14.5	17/02/2012	TRUE	TRUE	FALSE	TRUE	6	12:00:00	E	NA	NA	NA	NA	NA	RLS	NA	0, 1, 12, 13, 2
912341784	South Africa	Eastern Cape	South Africa	RSA7	Rheeders Reef	-34.03	23.91	15	17/02/2012	TRUE	FALSE	FALSE	FALSE	6	13:00:00	E	NA	NA	NA	NA	NA	RLS	NA	1, 12, 2
912341785	South Africa	Eastern Cape	South Africa	RSA7	Rheeders Reef	-34.03	23.91	15.1	17/02/2012	TRUE	TRUE	FALSE	TRUE	6	13:00:00	E	NA	NA	NA	NA	NA	RLS	NA	1, 12, 13, 2
912341787	South Africa	Eastern Cape	South Africa	RSA8	Storm River Mouth	-34.02	23.9	5	20/02/2012	TRUE	TRUE	FALSE	TRUE	5	09:00:00	S	NA	NA	NA	NA	NA	RLS	NA	1, 12, 13, 2
912341786	South Africa	Eastern Cape	South Africa	RSA8	Storm River Mouth	-34.02	23.9	3	20/02/2012	TRUE	TRUE	FALSE	TRUE	5	09:00:00	S	NA	NA	NA	NA	NA	RLS	NA	0, 1, 12, 13, 2
912341788	South Africa	Western Cape	South Africa	RSA9	Natures Valley	-33.99	23.55	4.5	21/02/2012	TRUE	TRUE	FALSE	TRUE	9	10:00:00	W	NA	NA	NA	NA	NA	RLS	NA	1, 12, 13, 2
912344542	Republic of the Marshall Islands	Marshall Islands	Marshall Islands	RT1	Rongalap lagoon	11.18	166.89	7	19/07/2014	TRUE	TRUE	FALSE	TRUE	15	15:00:00	N	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
912344551	Republic of the Marshall Islands	Marshall Islands	Marshall Islands	RT10	Inside Arbar Island	11.17	166.77	8	19/07/2014	TRUE	FALSE	FALSE	FALSE	20	12:00:00	E	NA	NA	NA	NA	NA	RLS	NA	1, 2
912344544	Republic of the Marshall Islands	Marshall Islands	Marshall Islands	RT2	Rongalap Airport	11.16	166.89	5	18/07/2014	TRUE	TRUE	FALSE	TRUE	25	15:00:00	SW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
912344543	Republic of the Marshall Islands	Marshall Islands	Marshall Islands	RT2	Rongalap Airport	11.16	166.89	10	18/07/2014	TRUE	TRUE	FALSE	TRUE	25	14:00:00	SW	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
912344546	Republic of the Marshall Islands	Marshall Islands	Marshall Islands	RT3	Rongalap wall	11.15	166.84	4	20/07/2014	TRUE	TRUE	FALSE	TRUE	25	15:00:00	SW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
912344545	Republic of the Marshall Islands	Marshall Islands	Marshall Islands	RT3	Rongalap wall	11.15	166.84	11	20/07/2014	TRUE	TRUE	FALSE	TRUE	25	15:00:00	SW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
912344548	Republic of the Marshall Islands	Marshall Islands	Marshall Islands	RT4	Arbar Island	11.17	166.76	12	19/07/2014	TRUE	TRUE	FALSE	TRUE	35	08:00:00	N	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
912344549	Republic of the Marshall Islands	Marshall Islands	Marshall Islands	RT4	Arbar Island	11.17	166.76	5	19/07/2014	TRUE	TRUE	FALSE	TRUE	35	09:00:00	N	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
912344550	Republic of the Marshall Islands	Marshall Islands	Marshall Islands	RT6	Rongalap Island Lagoon North	11.16	166.89	9.5	20/07/2014	TRUE	TRUE	FALSE	TRUE	20	15:00:00	E	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
912340372	Seychelles	Mahe	Seychelles (inner)	SEY1	L'Ilot	-4.56	55.43	6	16/05/2012	TRUE	TRUE	TRUE	TRUE	15	09:00:00	NE	NA	NA	2	3	Rock	RLS	NA	1, 13, 2, 6
912340382	Seychelles	Mahe	Seychelles (inner)	SEY10	Conception Island	-4.67	55.37	7	19/05/2012	TRUE	TRUE	TRUE	TRUE	23	09:00:00	S	NA	NA	3	4	Rock	RLS	NA	1, 13, 2, 6
912340383	Seychelles	Mahe	Seychelles (inner)	SEY11	Therese Island	-4.67	55.4	8	19/05/2012	TRUE	TRUE	TRUE	TRUE	22	12:00:00	E	NA	NA	3	4	Rock	RLS	NA	1, 13, 2, 6
912340384	Seychelles	Mahe	Seychelles (inner)	SEY12	Whale Rock	-4.62	55.39	8	19/05/2012	TRUE	TRUE	TRUE	TRUE	12	15:00:00	N	NA	NA	2	3	Rock	RLS	NA	1, 13, 2, 6
912340373	Seychelles	Mahe	Seychelles (inner)	SEY2	Coral Gardens	-4.59	55.43	9	16/05/2012	TRUE	TRUE	TRUE	TRUE	25	11:00:00	SW	NA	NA	2	3	Coral	RLS	NA	1, 13, 2, 6
912340374	Seychelles	Mahe	Seychelles (inner)	SEY3	Bai Ternaie	-4.64	55.38	5	16/05/2012	TRUE	TRUE	TRUE	TRUE	20	14:00:00	W	NA	NA	3	3	Coral	RLS	NA	1, 13, 2, 6
912340375	Seychelles	Mahe	Seychelles (inner)	SEY4	Grouper Point	-4.64	55.37	7.5	17/05/2012	TRUE	TRUE	TRUE	TRUE	25	09:00:00	NW	NA	NA	2	4	Rock	RLS	NA	0, 1, 13, 2, 6
912340376	Seychelles	Mahe	Seychelles (inner)	SEY5	Twin Barges	-4.62	55.41	8	17/05/2012	TRUE	TRUE	TRUE	TRUE	15	11:00:00	W	NA	NA	2	3	Coral	RLS	NA	1, 13, 2, 6
912340377	Seychelles	Mahe	Seychelles (inner)	SEY6	Aquarium	-4.6	55.42	10	17/05/2012	TRUE	TRUE	TRUE	TRUE	16	14:00:00	NE	NA	NA	3	3	Coral	RLS	NA	0, 1, 13, 2, 6
912340378	Seychelles	Mahe	Seychelles (inner)	SEY7	Joker Reef	-4.6	55.42	10.5	18/05/2012	TRUE	TRUE	TRUE	TRUE	20	09:00:00	NW	NA	NA	3	3	Coral	RLS	NA	1, 13, 2, 6
912340379	Seychelles	Mahe	Seychelles (inner)	SEY7	Joker Reef	-4.6	55.42	10	18/05/2012	TRUE	TRUE	TRUE	TRUE	20	09:00:00	SW	NA	NA	3	3	Coral	RLS	NA	1, 13, 2, 6
912340380	Seychelles	Mahe	Seychelles (inner)	SEY8	Sunset Rocks	-4.58	55.43	8	18/05/2012	TRUE	TRUE	TRUE	TRUE	16	11:00:00	W	NA	NA	2	3	Rock	RLS	NA	1, 13, 2, 6
912340381	Seychelles	Mahe	Seychelles (inner)	SEY9	Fishermans Cove	-4.61	55.42	8	18/05/2012	TRUE	TRUE	TRUE	TRUE	12	14:00:00	N	NA	NA	3	3	Coral	RLS	NA	1, 13, 2, 6
912342035	Solomon Islands	Western Province	Solomon Islands	SOL1	NusaTupe	-8.1	156.87	6.5	12/08/2011	TRUE	TRUE	FALSE	TRUE	20	10:00:00	SE	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
912342034	Solomon Islands	Western Province	Solomon Islands	SOL2	Makuti	-8.13	156.97	6.5	13/08/2011	TRUE	TRUE	FALSE	TRUE	20	10:00:00	N	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
912342033	Solomon Islands	Western Province	Solomon Islands	SOL3	One Tree Island	-8.11	156.91	4	14/08/2011	TRUE	TRUE	FALSE	TRUE	20	15:00:00	SE	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
912342032	Solomon Islands	Western Province	Solomon Islands	SOL4	Njari	-8.01	156.76	4	14/08/2011	TRUE	TRUE	FALSE	TRUE	25	10:00:00	E	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
912342031	Solomon Islands	Western Province	Solomon Islands	SOL5	Ayland blo Rego	-8.03	156.8	4.3	14/08/2011	TRUE	TRUE	FALSE	TRUE	20	14:00:00	NE	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
912340410	Norway	Svalbard	Svalbard	SPI1	G��sodden	78.45	16.28	11	04/08/2012	TRUE	TRUE	FALSE	TRUE	8	17:00:00	E	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
912340409	Norway	Svalbard	Svalbard	SPI1	G��sodden	78.45	16.28	9	04/08/2012	TRUE	TRUE	FALSE	TRUE	8	11:00:00	E	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
912340411	Norway	Svalbard	Svalbard	SPI2	Ministergrunnen	78.4	16.44	9	05/08/2012	TRUE	TRUE	TRUE	TRUE	6	12:00:00	E	NA	NA	1	2	Rock	RLS	NA	1, 13, 2, 6
912340412	Norway	Svalbard	Svalbard	SPI3	Sagaskjeret	78.22	13.94	12	06/08/2012	TRUE	FALSE	TRUE	TRUE	8	12:00:00	E	NA	NA	NA	NA	Rock	RLS	NA	1, 2, 6
912340413	Norway	Svalbard	Svalbard	SPI3	Sagaskjeret	78.22	13.94	6	06/08/2012	TRUE	FALSE	TRUE	TRUE	8	17:00:00	W	NA	NA	NA	NA	Rock	RLS	NA	1, 2, 6
912345033	Turks and Caicos Islands	Turks and Caicos Islands	Turks and Caicos Islands	TCI1	Cathedral	21.82	-72.18	8	30/04/2015	TRUE	TRUE	FALSE	TRUE	40	09:00:00	SE	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
912345034	Turks and Caicos Islands	Turks and Caicos Islands	Turks and Caicos Islands	TCI1	Cathedral	21.82	-72.18	7.9	30/04/2015	TRUE	TRUE	FALSE	TRUE	40	09:00:00	SE	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
912345036	Turks and Caicos Islands	Turks and Caicos Islands	Turks and Caicos Islands	TCI2	Piranha Cove	21.82	-72.19	10	30/04/2015	TRUE	TRUE	FALSE	TRUE	40	11:00:00	SE	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
912345035	Turks and Caicos Islands	Turks and Caicos Islands	Turks and Caicos Islands	TCI2	Piranha Cove	21.82	-72.19	9	30/04/2015	TRUE	TRUE	FALSE	TRUE	40	11:00:00	SE	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
912345037	Turks and Caicos Islands	Turks and Caicos Islands	Turks and Caicos Islands	TCI3	G-Spot	21.49	-72.22	15	02/05/2015	TRUE	TRUE	FALSE	TRUE	35	10:00:00	N	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
912345038	Turks and Caicos Islands	Turks and Caicos Islands	Turks and Caicos Islands	TCI4	Rock'n'Roll	21.49	-72.22	14	02/05/2015	TRUE	TRUE	FALSE	TRUE	35	12:00:00	N	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
912345985	Indonesia	Banda Archipelago	Banda Sea	TI1	Pulau Namwaan West	-7.11	131.43	8	02/10/2015	TRUE	FALSE	FALSE	FALSE	15	12:00:00	N	NA	NA	NA	NA	NA	RLS	NA	1, 2
912346017	Indonesia	Banda Archipelago	Banda Sea	TI1	Pulau Namwaan West	-7.11	131.43	9.4	02/10/2015	TRUE	FALSE	FALSE	FALSE	15	12:00:00	N	NA	NA	NA	NA	NA	RLS	NA	1, 2
912346018	Indonesia	Banda Archipelago	Banda Sea	TI2	Pulau Laibobar	-7.23	131.36	7.1	03/10/2015	TRUE	FALSE	FALSE	TRUE	15	10:00:00	N	NA	NA	NA	NA	NA	RLS	NA	0, 1, 2
912345986	Indonesia	Banda Archipelago	Banda Sea	TI2	Pulau Laibobar	-7.23	131.36	5	03/10/2015	TRUE	FALSE	FALSE	TRUE	15	10:00:00	N	NA	NA	NA	NA	NA	RLS	NA	0, 1, 2
912345987	Indonesia	Banda Archipelago	Banda Sea	TI3	Laibobar Glory	-7.24	131.37	9	03/10/2015	TRUE	FALSE	FALSE	TRUE	8	14:00:00	NW	NA	NA	NA	NA	NA	RLS	NA	0, 1, 2
912346019	Indonesia	Banda Archipelago	Banda Sea	TI3	Laibobar Glory	-7.24	131.37	6.4	03/10/2015	TRUE	FALSE	FALSE	TRUE	15	14:00:00	NW	NA	NA	NA	NA	NA	RLS	NA	0, 1, 2
912345988	Indonesia	Banda Archipelago	Banda Sea	TI4	Tanjung Nuan	-7.45	131.26	2	04/10/2015	TRUE	FALSE	FALSE	TRUE	5	09:00:00	NE	NA	NA	NA	NA	NA	RLS	NA	1, 2
912346020	Indonesia	Banda Archipelago	Banda Sea	TI4	Tanjung Nuan	-7.45	131.26	7.5	04/10/2015	TRUE	FALSE	FALSE	TRUE	5	09:00:00	NE	NA	NA	NA	NA	NA	RLS	NA	1, 2
912345989	Indonesia	Banda Archipelago	Banda Sea	TI5	Pulau Kiswui	-7.51	131.14	9	04/10/2015	TRUE	FALSE	FALSE	TRUE	4	13:00:00	E	NA	NA	NA	NA	NA	RLS	NA	1, 2
912346021	Indonesia	Banda Archipelago	Banda Sea	TI5	Pulau Kiswui	-7.51	131.14	3	04/10/2015	TRUE	FALSE	FALSE	TRUE	5	13:00:00	E	NA	NA	NA	NA	NA	RLS	NA	1, 2
912345990	Indonesia	Banda Archipelago	Banda Sea	TI6	Kangaroo	-7.88	130.94	11	05/10/2015	TRUE	FALSE	FALSE	TRUE	20	09:00:00	N	NA	NA	NA	NA	NA	RLS	NA	0, 1, 2
912346022	Indonesia	Banda Archipelago	Banda Sea	TI6	Kangaroo	-7.88	130.94	11.1	05/10/2015	TRUE	FALSE	FALSE	TRUE	20	09:00:00	N	NA	NA	NA	NA	NA	RLS	NA	0, 1, 2
912346023	Indonesia	Banda Archipelago	Banda Sea	TI7	Pulau Selaru NE	-8.12	131.11	3.5	05/10/2015	TRUE	FALSE	FALSE	TRUE	8	16:00:00	NE	NA	NA	NA	NA	NA	RLS	NA	1, 2
912345991	Indonesia	Banda Archipelago	Banda Sea	TI7	Pulau Selaru NE	-8.12	131.11	1.5	05/10/2015	TRUE	FALSE	FALSE	TRUE	8	16:00:00	NE	NA	NA	NA	NA	NA	RLS	NA	1, 2
912345992	Indonesia	Banda Archipelago	Banda Sea	TI8	Tanjung Arousu	-8.31	130.76	8	07/10/2015	TRUE	FALSE	FALSE	TRUE	15	13:00:00	W	NA	NA	NA	NA	NA	RLS	NA	1, 2
912346024	Indonesia	Banda Archipelago	Banda Sea	TI8	Tanjung Arousu	-8.31	130.76	10.6	07/10/2015	TRUE	FALSE	FALSE	TRUE	15	13:00:00	W	NA	NA	NA	NA	NA	RLS	NA	1, 2
912345993	Indonesia	Banda Archipelago	Banda Sea	TI9	Arousu Reef	-8.32	130.76	5	07/10/2015	TRUE	FALSE	FALSE	TRUE	7	16:00:00	E	NA	NA	NA	NA	NA	RLS	NA	1, 2
912346025	Indonesia	Banda Archipelago	Banda Sea	TI9	Arousu Reef	-8.32	130.76	4.5	07/10/2015	TRUE	FALSE	FALSE	TRUE	7	16:00:00	E	NA	NA	NA	NA	NA	RLS	NA	1, 2
676003239	Tonga	Ha'Apai Group	Tonga	TONGA1	Uoleva Island Channel	-19.83	-174.42	2.5	30/08/2009	TRUE	TRUE	FALSE	TRUE	NA	NA	SW	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
676003248	Tonga	Vava'u	Tonga	TONGA10	Blue Lagoon Island	-18.72	-174.15	7	13/09/2009	TRUE	TRUE	FALSE	TRUE	NA	NA	N	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
676003249	Tonga	Vava'u	Tonga	TONGA11	Blue Lagoon	-18.72	-174.15	3.2	13/09/2009	TRUE	TRUE	FALSE	TRUE	NA	NA	S	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
676003250	Tonga	Vava'u	Tonga	TONGA12	Hunga lagoon Outer	-18.69	-174.14	6.5	14/09/2009	TRUE	TRUE	FALSE	TRUE	NA	NA	NW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
676003742	Tonga	Vava'u	Tonga	TONGA12	Hunga lagoon Outer	-18.69	-174.14	3.5	14/09/2009	TRUE	TRUE	FALSE	TRUE	NA	NA	NW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
676003251	Tonga	Vava'u	Tonga	TONGA13	Lua Kapa Island	-18.69	-174.14	16.5	15/09/2009	TRUE	FALSE	FALSE	FALSE	NA	NA	SE	NA	NA	NA	NA	NA	RLS	NA	1, 2
676003252	Tonga	Vava'u	Tonga	TONGA14	Otea Point	-18.69	-174.04	1.5	15/09/2009	TRUE	TRUE	FALSE	TRUE	NA	NA	SE	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
676003240	Tonga	Ha'Apai Group	Tonga	TONGA2	Uoleva Island	-19.84	-174.42	8.5	30/08/2009	TRUE	TRUE	FALSE	TRUE	NA	NA	N	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
676003241	Tonga	Ha'Apai Group	Tonga	TONGA3	Ha'afeva	-19.94	-174.71	1.5	01/09/2009	TRUE	TRUE	FALSE	TRUE	NA	NA	NE	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
676003242	Tonga	Ha'Apai Group	Tonga	TONGA4	Ha'afeva West Reef	-19.94	-174.73	2.5	02/09/2009	TRUE	TRUE	FALSE	TRUE	NA	NA	SW	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
676003741	Tonga	Ha'Apai Group	Tonga	TONGA4	Ha'afeva West Reef	-19.94	-174.73	2	02/09/2009	TRUE	TRUE	FALSE	TRUE	NA	NA	SW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
676003243	Tonga	Ha'Apai Group	Tonga	TONGA5	Fonuaika West	-20.11	-174.73	8	04/09/2009	TRUE	TRUE	FALSE	TRUE	NA	NA	S	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
676003244	Tonga	Ha'Apai Group	Tonga	TONGA6	Fonuaika NE	-20.11	-174.7	2.6	04/09/2009	TRUE	TRUE	FALSE	TRUE	NA	NA	E	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
676003245	Tonga	Ha'Apai Group	Tonga	TONGA7	'O'ua NE	-20.02	-174.68	2.5	05/09/2009	TRUE	TRUE	FALSE	TRUE	NA	NA	SE	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
676003246	Tonga	Vava'u	Tonga	TONGA8	Coral Gardens	-18.71	-174.1	11.4	10/09/2009	TRUE	TRUE	FALSE	TRUE	NA	NA	N	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
676003247	Tonga	Vava'u	Tonga	TONGA9	Lape Island	-18.72	-174.08	1.5	10/09/2009	TRUE	TRUE	FALSE	TRUE	NA	NA	E	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
912340385	Tanzania	Mtwara	Tanzania	TZN1	Hulls Rocks	-10.19	40.14	10	27/05/2012	TRUE	TRUE	TRUE	TRUE	20	12:00:00	SW	NA	NA	3	4	Coral	RLS	NA	1, 13, 2, 6
912340386	Tanzania	Mtwara	Tanzania	TZN2	Mkungu	-10.2	40.14	9	27/05/2012	TRUE	TRUE	TRUE	TRUE	20	14:00:00	NE	NA	NA	2	3	Coral	RLS	NA	1, 13, 2, 6
912340387	Tanzania	Mtwara	Tanzania	TZN3	Monoliths	-10.23	40.17	13	29/05/2012	TRUE	TRUE	TRUE	TRUE	30	08:00:00	N	NA	NA	2	3	Coral	RLS	NA	0, 1, 13, 2, 6
